Unnamed: 0,Date,Time [s],Cycle,Step,Current [A],Voltage [V],Capacity [Ah]
552832,2024-03-06 04:17:10.893,500201.799,7,11,0.0,3.8686,0.0502129900000027
552833,2024-03-06 04:17:10.993,500201.899,7,11,0.0,3.8686,0.0502129900000027
552834,2024-03-06 04:17:11.093,500201.999,7,11,0.0,3.8686,0.0502129900000027
552835,2024-03-06 04:17:11.193,500202.099,7,11,0.0,3.8686,0.0502129900000027
552836,2024-03-06 04:17:11.293,500202.199,7,11,0.0,3.8686,0.0502129900000027
552837,2024-03-06 04:17:11.393,500202.299,7,11,0.0,3.8687,0.0502129900000027
552838,2024-03-06 04:17:11.493,500202.399,7,11,0.0,3.8687,0.0502129900000027
552839,2024-03-06 04:17:11.593,500202.499,7,11,0.0,3.8687,0.0502129900000027
552840,2024-03-06 04:17:11.693,500202.599,7,11,0.0,3.8687,0.0502129900000027
552841,2024-03-06 04:17:11.793,500202.699,7,11,0.0,3.8687,0.0502129900000027
552842,2024-03-06 04:17:11.893,500202.799,7,11,0.0,3.8687,0.0502129900000027
552843,2024-03-06 04:17:11.993,500202.899,7,11,0.0,3.8687,0.0502129900000027
552844,2024-03-06 04:17:12.093,500202.999,7,11,0.0,3.8687,0.0502129900000027
552845,2024-03-06 04:17:12.193,500203.099,7,11,0.0,3.8687,0.0502129900000027
552846,2024-03-06 04:17:12.293,500203.199,7,11,0.0,3.8688,0.0502129900000027
552847,2024-03-06 04:17:12.393,500203.299,7,11,0.0,3.8688,0.0502129900000027
552848,2024-03-06 04:17:12.493,500203.399,7,11,0.0,3.8688,0.0502129900000027
552849,2024-03-06 04:17:12.593,500203.499,7,11,0.0,3.8688,0.0502129900000027
552850,2024-03-06 04:17:12.693,500203.599,7,11,0.0,3.8688,0.0502129900000027
552851,2024-03-06 04:17:12.793,500203.699,7,11,0.0,3.8689,0.0502129900000027
552852,2024-03-06 04:17:12.893,500203.799,7,11,0.0,3.8689,0.0502129900000027
552853,2024-03-06 04:17:12.993,500203.899,7,11,0.0,3.8689,0.0502129900000027
552854,2024-03-06 04:17:13.093,500203.999,7,11,0.0,3.8689,0.0502129900000027
552855,2024-03-06 04:17:13.193,500204.099,7,11,0.0,3.8689,0.0502129900000027
552856,2024-03-06 04:17:13.293,500204.199,7,11,0.0,3.8689,0.0502129900000027
552857,2024-03-06 04:17:13.393,500204.299,7,11,0.0,3.8689,0.0502129900000027
552858,2024-03-06 04:17:13.493,500204.399,7,11,0.0,3.869,0.0502129900000027
552859,2024-03-06 04:17:13.593,500204.499,7,11,0.0,3.869,0.0502129900000027
552860,2024-03-06 04:17:13.693,500204.599,7,11,0.0,3.869,0.0502129900000027
552861,2024-03-06 04:17:13.793,500204.699,7,11,0.0,3.869,0.0502129900000027
552862,2024-03-06 04:17:13.893,500204.799,7,11,0.0,3.869,0.0502129900000027
552863,2024-03-06 04:17:13.993,500204.899,7,11,0.0,3.869,0.0502129900000027
552864,2024-03-06 04:17:14.093,500204.999,7,11,0.0,3.869,0.0502129900000027
552865,2024-03-06 04:17:14.193,500205.099,7,11,0.0,3.869,0.0502129900000027
552866,2024-03-06 04:17:14.293,500205.199,7,11,0.0,3.8691,0.0502129900000027
552867,2024-03-06 04:17:14.393,500205.299,7,11,0.0,3.8691,0.0502129900000027
552868,2024-03-06 04:17:14.493,500205.399,7,11,0.0,3.8691,0.0502129900000027
552869,2024-03-06 04:17:14.593,500205.499,7,11,0.0,3.8691,0.0502129900000027
552870,2024-03-06 04:17:14.693,500205.599,7,11,0.0,3.8691,0.0502129900000027
552871,2024-03-06 04:17:14.793,500205.699,7,11,0.0,3.8691,0.0502129900000027
552872,2024-03-06 04:17:14.893,500205.799,7,11,0.0,3.8691,0.0502129900000027
552873,2024-03-06 04:17:14.993,500205.899,7,11,0.0,3.8692,0.0502129900000027
552874,2024-03-06 04:17:15.093,500205.999,7,11,0.0,3.8692,0.0502129900000027
552875,2024-03-06 04:17:15.193,500206.099,7,11,0.0,3.8692,0.0502129900000027
552876,2024-03-06 04:17:15.293,500206.199,7,11,0.0,3.8692,0.0502129900000027
552877,2024-03-06 04:17:15.393,500206.299,7,11,0.0,3.8692,0.0502129900000027
552878,2024-03-06 04:17:15.493,500206.399,7,11,0.0,3.8692,0.0502129900000027
552879,2024-03-06 04:17:15.593,500206.499,7,11,0.0,3.8692,0.0502129900000027
552880,2024-03-06 04:17:15.693,500206.599,7,11,0.0,3.8693,0.0502129900000027
552881,2024-03-06 04:17:15.793,500206.699,7,11,0.0,3.8693,0.0502129900000027
552882,2024-03-06 04:17:15.893,500206.799,7,11,0.0,3.8692,0.0502129900000027
552883,2024-03-06 04:17:15.993,500206.899,7,11,0.0,3.8693,0.0502129900000027
552884,2024-03-06 04:17:16.093,500206.999,7,11,0.0,3.8693,0.0502129900000027
552885,2024-03-06 04:17:16.193,500207.099,7,11,0.0,3.8693,0.0502129900000027
552886,2024-03-06 04:17:16.293,500207.199,7,11,0.0,3.8693,0.0502129900000027
552887,2024-03-06 04:17:16.393,500207.299,7,11,0.0,3.8693,0.0502129900000027
552888,2024-03-06 04:17:16.493,500207.399,7,11,0.0,3.8693,0.0502129900000027
552889,2024-03-06 04:17:16.593,500207.499,7,11,0.0,3.8694,0.0502129900000027
552890,2024-03-06 04:17:16.693,500207.599,7,11,0.0,3.8693,0.0502129900000027
552891,2024-03-06 04:17:16.793,500207.699,7,11,0.0,3.8693,0.0502129900000027
552892,2024-03-06 04:17:16.893,500207.799,7,11,0.0,3.8694,0.0502129900000027
552893,2024-03-06 04:17:16.993,500207.899,7,11,0.0,3.8694,0.0502129900000027
552894,2024-03-06 04:17:17.093,500207.999,7,11,0.0,3.8694,0.0502129900000027
552895,2024-03-06 04:17:17.193,500208.099,7,11,0.0,3.8694,0.0502129900000027
552896,2024-03-06 04:17:17.293,500208.199,7,11,0.0,3.8694,0.0502129900000027
552897,2024-03-06 04:17:17.393,500208.299,7,11,0.0,3.8694,0.0502129900000027
552898,2024-03-06 04:17:17.493,500208.399,7,11,0.0,3.8694,0.0502129900000027
552899,2024-03-06 04:17:17.593,500208.499,7,11,0.0,3.8695,0.0502129900000027
552900,2024-03-06 04:17:17.693,500208.599,7,11,0.0,3.8695,0.0502129900000027
552901,2024-03-06 04:17:17.793,500208.699,7,11,0.0,3.8695,0.0502129900000027
552902,2024-03-06 04:17:17.893,500208.799,7,11,0.0,3.8695,0.0502129900000027
552903,2024-03-06 04:17:17.993,500208.899,7,11,0.0,3.8695,0.0502129900000027
552904,2024-03-06 04:17:18.093,500208.999,7,11,0.0,3.8695,0.0502129900000027
552905,2024-03-06 04:17:18.193,500209.099,7,11,0.0,3.8695,0.0502129900000027
552906,2024-03-06 04:17:18.293,500209.199,7,11,0.0,3.8695,0.0502129900000027
552907,2024-03-06 04:17:18.393,500209.299,7,11,0.0,3.8696,0.0502129900000027
552908,2024-03-06 04:17:18.493,500209.399,7,11,0.0,3.8696,0.0502129900000027
552909,2024-03-06 04:17:18.593,500209.499,7,11,0.0,3.8696,0.0502129900000027
552910,2024-03-06 04:17:18.693,500209.599,7,11,0.0,3.8696,0.0502129900000027
552911,2024-03-06 04:17:18.793,500209.699,7,11,0.0,3.8696,0.0502129900000027
552912,2024-03-06 04:17:18.893,500209.799,7,11,0.0,3.8696,0.0502129900000027
552913,2024-03-06 04:17:18.993,500209.899,7,11,0.0,3.8696,0.0502129900000027
552914,2024-03-06 04:17:19.093,500209.999,7,11,0.0,3.8696,0.0502129900000027
552915,2024-03-06 04:17:19.193,500210.099,7,11,0.0,3.8697,0.0502129900000027
552916,2024-03-06 04:17:19.293,500210.199,7,11,0.0,3.8697,0.0502129900000027
552917,2024-03-06 04:17:19.393,500210.299,7,11,0.0,3.8697,0.0502129900000027
552918,2024-03-06 04:17:19.493,500210.399,7,11,0.0,3.8697,0.0502129900000027
552919,2024-03-06 04:17:19.593,500210.499,7,11,0.0,3.8697,0.0502129900000027
552920,2024-03-06 04:17:19.693,500210.599,7,11,0.0,3.8697,0.0502129900000027
552921,2024-03-06 04:17:19.793,500210.699,7,11,0.0,3.8697,0.0502129900000027
552922,2024-03-06 04:17:19.893,500210.799,7,11,0.0,3.8697,0.0502129900000027
552923,2024-03-06 04:17:19.993,500210.899,7,11,0.0,3.8697,0.0502129900000027
552924,2024-03-06 04:17:20.093,500210.999,7,11,0.0,3.8698,0.0502129900000027
552925,2024-03-06 04:17:20.193,500211.099,7,11,0.0,3.8698,0.0502129900000027
552926,2024-03-06 04:17:20.293,500211.199,7,11,0.0,3.8697,0.0502129900000027
552927,2024-03-06 04:17:20.393,500211.299,7,11,0.0,3.8698,0.0502129900000027
552928,2024-03-06 04:17:20.493,500211.399,7,11,0.0,3.8698,0.0502129900000027
552929,2024-03-06 04:17:20.593,500211.499,7,11,0.0,3.8698,0.0502129900000027
552930,2024-03-06 04:17:20.693,500211.599,7,11,0.0,3.8698,0.0502129900000027
552931,2024-03-06 04:17:20.793,500211.699,7,11,0.0,3.8698,0.0502129900000027
552932,2024-03-06 04:17:20.893,500211.799,7,11,0.0,3.8698,0.0502129900000027
552933,2024-03-06 04:17:20.993,500211.899,7,11,0.0,3.8698,0.0502129900000027
552934,2024-03-06 04:17:21.093,500211.999,7,11,0.0,3.8699,0.0502129900000027
552935,2024-03-06 04:17:21.193,500212.099,7,11,0.0,3.8699,0.0502129900000027
552936,2024-03-06 04:17:21.293,500212.199,7,11,0.0,3.8699,0.0502129900000027
552937,2024-03-06 04:17:21.393,500212.299,7,11,0.0,3.8699,0.0502129900000027
552938,2024-03-06 04:17:21.493,500212.399,7,11,0.0,3.8699,0.0502129900000027
552939,2024-03-06 04:17:21.593,500212.499,7,11,0.0,3.8699,0.0502129900000027
552940,2024-03-06 04:17:21.693,500212.599,7,11,0.0,3.8699,0.0502129900000027
552941,2024-03-06 04:17:21.793,500212.699,7,11,0.0,3.8699,0.0502129900000027
552942,2024-03-06 04:17:21.893,500212.799,7,11,0.0,3.8699,0.0502129900000027
552943,2024-03-06 04:17:21.993,500212.899,7,11,0.0,3.87,0.0502129900000027
552944,2024-03-06 04:17:22.093,500212.999,7,11,0.0,3.87,0.0502129900000027
552945,2024-03-06 04:17:22.193,500213.099,7,11,0.0,3.87,0.0502129900000027
552946,2024-03-06 04:17:22.293,500213.199,7,11,0.0,3.87,0.0502129900000027
552947,2024-03-06 04:17:22.393,500213.299,7,11,0.0,3.87,0.0502129900000027
552948,2024-03-06 04:17:22.493,500213.399,7,11,0.0,3.87,0.0502129900000027
552949,2024-03-06 04:17:22.593,500213.499,7,11,0.0,3.87,0.0502129900000027
552950,2024-03-06 04:17:22.693,500213.599,7,11,0.0,3.87,0.0502129900000027
552951,2024-03-06 04:17:22.793,500213.699,7,11,0.0,3.8701,0.0502129900000027
552952,2024-03-06 04:17:22.893,500213.799,7,11,0.0,3.8701,0.0502129900000027
552953,2024-03-06 04:17:22.993,500213.899,7,11,0.0,3.8701,0.0502129900000027
552954,2024-03-06 04:17:23.093,500213.999,7,11,0.0,3.8701,0.0502129900000027
